Liquidity_Locked_Pct,Owner_Can_Mint,Owner_Can_Pause,Ownership_Renounced,Contract_Verified,TopHolder_Pct,Number_of_Holders,Buy_Tax,Sell_Tax,LP_Burned,Token_Age_Days,Liquidity_USD,Daily_Volume_USD,Market_Cap_USD,RugPull
5,0,0,1,1,37,3661,6,17,1,275,4911735,1958857,7406729,0
98,0,1,1,1,73,19529,20,8,1,314,4681591,269230,43287850,0
36,0,0,1,1,74,5273,10,9,0,497,4799478,1430669,23634770,0
23,0,0,1,1,8,11035,25,14,1,292,984720,2180622,13738393,0
92,0,0,1,1,62,13901,27,23,0,673,1621489,60920,2207365,1
45,0,0,1,1,33,7412,14,13,1,829,869327,1166500,44107145,0
52,1,0,1,1,25,3505,24,15,1,902,3068707,735057,45882905,0
94,1,1,1,1,30,17731,12,28,1,80,514419,2452017,43131533,0
98,0,1,1,1,90,21482,19,6,1,109,2243852,2792410,2583366,0
59,0,0,1,1,45,16182,5,24,0,516,560261,2706855,11868462,0
96,1,0,1,1,82,6206,27,7,1,124,4784970,2574966,43940757,0
62,0,0,1,1,38,10623,4,24,1,649,4768966,757522,33732775,0
84,0,0,0,1,48,3021,21,7,1,281,781901,972023,22510581,0
31,0,0,1,1,5,19053,30,12,1,407,1636826,927466,6261503,0
86,1,1,1,1,36,9366,3,18,1,580,2186873,875167,17494366,0
32,1,1,1,1,36,13244,18,9,1,57,3799854,1909591,16097042,0
66,0,1,0,1,55,2745,14,0,1,325,2661802,191980,1858366,0
17,0,0,1,0,28,5317,20,26,1,538,4420588,2888266,8215842,0
24,0,0,1,0,48,4823,4,21,0,91,14400,1313285,22172717,0
94,0,0,1,1,89,21107,29,27,1,4,2806519,886128,11046833,0
53,0,0,1,1,80,23150,10,29,0,533,3729590,2248743,25628867,0
57,1,0,0,1,88,12920,17,15,0,921,2625339,896775,9339236,1
66,0,0,0,1,41,6607,9,2,1,459,1244835,172022,3318866,0
45,1,0,1,1,88,188,15,2,1,415,2118717,443188,2606960,0
23,0,0,1,1,70,17431,3,5,1,636,3206538,216991,9689440,0
31,0,0,0,1,18,20228,28,25,1,209,2693363,2484812,5042097,0
46,0,0,1,1,21,21172,18,11,1,263,3123060,2356187,21380977,0
85,0,0,1,1,92,23820,29,24,1,745,4735427,1881437,12881890,0
22,0,0,0,1,98,22178,22,29,1,603,3201719,306897,38436747,1
65,1,0,1,1,19,22571,4,4,0,625,4160095,2757956,8748118,0
26,1,0,0,1,65,4815,14,15,0,115,4205127,1572015,28168906,1
1,0,0,1,0,53,23793,5,16,1,397,3591626,2705431,22690021,0
89,0,0,1,1,12,23754,29,9,1,311,1933958,694247,47936944,0
16,1,0,1,1,7,10759,26,6,1,607,4902266,1001755,43435093,0
32,0,0,0,1,79,6341,30,29,1,708,2324434,1382820,30183186,1
8,0,1,1,1,31,3578,22,24,0,521,4923529,1855415,16595890,0
42,0,1,1,1,13,4433,1,9,1,826,3516965,2177981,34030495,0
47,1,0,0,1,19,13014,9,1,0,939,3802687,1705550,41102398,0
38,0,0,1,1,36,3996,19,14,1,109,3141942,890682,14233577,0
92,0,1,1,0,15,19707,29,24,1,286,3618971,1791919,29889201,0
41,1,0,1,0,7,6250,30,20,1,472,2823967,2516080,19027250,0
25,0,0,1,1,30,14198,5,28,0,368,3377838,1910430,1835508,0
98,0,1,1,0,11,13098,18,16,0,106,2039571,1739164,49840503,1
49,0,0,1,1,96,24499,5,30,1,452,1835382,2161589,5455928,0
24,1,1,0,1,59,319,25,3,1,61,1836457,2554818,7945338,0
23,0,0,1,1,43,7287,14,7,1,67,745051,386456,14534589,0
12,1,0,0,1,8,9903,0,18,1,373,3930557,1332223,39622548,1
59,0,1,1,1,34,9007,7,20,1,247,4952831,1431336,9592779,0
6,0,0,0,0,42,23122,25,1,1,438,4420388,853111,42313925,0
56,1,0,1,1,55,12221,20,20,1,423,4872421,1575415,4918049,0
35,0,0,1,0,82,1902,29,15,1,925,1856883,1226993,39858112,0
44,0,0,1,1,40,9528,29,13,1,277,1088603,1735026,28050861,0
19,0,0,1,1,99,1927,29,11,1,268,135770,800245,33207777,0
64,0,0,1,1,87,6509,10,8,1,338,3013237,2115397,24269217,0
7,0,0,1,0,64,21615,13,11,0,453,60681,1891709,15074282,0
15,0,0,1,1,55,13888,0,2,0,791,4187387,2472018,45727504,0
13,0,0,1,1,80,12612,13,22,1,657,4239673,2419407,4877529,0
75,1,0,1,1,53,2251,25,12,0,189,2634762,2244022,48711576,0
86,0,1,0,1,19,23635,9,5,1,613,278167,351587,39786884,0
14,1,0,0,1,77,18367,30,1,1,628,4366484,1097251,45337760,1
91,0,0,1,1,95,22332,26,29,1,764,575166,2134989,24874930,0
97,0,0,1,1,88,21920,16,6,1,415,2753213,1580327,30460633,0
65,0,1,1,1,32,12242,10,25,0,780,3724184,558654,43592451,0
31,0,0,0,1,29,3988,9,19,1,247,4975622,984730,11238238,0
86,0,0,0,1,84,1325,14,13,1,688,1554948,1373094,3317828,0
62,1,0,1,0,86,15923,11,5,1,534,4832455,2280916,10803416,0
85,1,0,1,1,40,15468,2,22,1,359,3075309,2693519,3445802,0
50,1,0,1,1,8,13276,21,8,1,948,1277033,838895,34358646,0
24,0,0,1,1,25,6805,17,6,1,237,3819645,27399,16951737,0
57,1,0,1,0,95,24789,23,18,1,517,889835,2613962,37756924,1
62,0,0,1,1,69,6558,26,24,0,760,1109466,66021,29672644,0
61,0,1,1,1,73,15509,25,15,0,755,780860,1759586,12855663,0
21,1,1,1,0,14,17793,6,12,1,84,4019888,1435871,25565024,0
57,0,0,0,1,54,17766,10,5,1,336,2708547,985229,43955792,0
57,0,0,1,1,89,13744,17,3,1,970,4280945,1884421,23717565,0
85,0,0,1,1,14,9458,16,11,0,63,535897,470985,43769342,0
48,0,0,1,1,94,5116,22,25,0,204,3665598,1265538,32861853,0
51,0,0,1,1,20,3213,15,20,1,262,1716863,1257975,38561326,0
41,0,1,0,1,42,13217,28,9,1,254,4436256,2233737,32437207,0
69,1,0,1,1,71,2692,28,15,1,471,1739223,357987,3592348,0
14,0,0,1,1,24,7932,22,0,1,64,3126584,647854,40711723,0
53,0,0,1,1,73,13275,2,11,1,826,4683809,1925826,5421971,0
59,0,0,1,1,74,24819,29,19,1,254,819560,1133535,5791276,0
100,0,0,0,1,29,2147,25,29,1,409,572748,2384060,41098330,0
96,0,0,1,1,93,11777,12,18,1,637,82089,25063,43658927,0
7,0,0,1,1,58,23541,7,21,1,981,4954895,1881505,23280442,0
52,1,0,1,1,16,19200,23,24,1,979,3794157,2803148,44109469,0
59,1,0,1,1,69,10129,4,28,0,53,4231902,224996,28268366,0
4,1,0,1,0,58,4860,6,18,1,384,2694181,746509,15028754,0
67,1,1,1,1,71,14797,18,29,1,98,2302716,1872662,42021590,1
5,0,1,1,1,25,1967,21,27,1,125,1802781,2757332,13141483,0
95,1,0,0,1,9,9695,18,20,0,104,166319,2783758,41582845,1
93,0,0,1,1,62,941,26,17,1,532,452187,168792,37168880,0
46,0,1,1,1,83,57,11,8,1,643,1690114,180771,37136865,0
98,0,0,1,1,8,18664,8,23,1,448,3392597,2373619,35175148,0
54,0,0,1,1,23,5777,22,25,1,903,4844271,232805,8168113,0
39,0,0,1,0,85,10962,16,3,0,259,3947461,2812133,48132539,0
51,1,0,1,1,59,24312,23,10,0,939,600258,2282062,17354013,0
15,0,0,1,1,65,4571,24,23,1,236,2862693,2428573,18275617,1
12,0,0,0,1,76,14316,9,15,0,813,398954,106612,36147973,1
29,0,1,1,1,28,13601,17,25,1,388,888472,790841,9822396,0
18,0,0,0,1,72,15690,0,19,1,162,2788099,80179,796092,1
16,0,0,0,1,92,688,14,1,0,838,3104349,2572080,43654773,1
62,0,1,0,1,23,12147,30,8,1,213,3223230,2888298,28537065,0
18,0,0,1,1,28,14296,10,17,1,428,1526725,2060705,142248,0
91,0,1,0,1,58,17984,3,16,0,768,3310224,2415604,4936081,0
57,1,1,0,1,25,15446,24,16,1,426,2732121,2905720,6960944,1
54,0,0,1,1,85,2528,5,13,0,186,1566511,1251164,3395131,0
89,0,1,1,1,76,23526,26,12,1,564,922514,1266618,31906533,0
100,0,0,1,1,99,17960,12,18,0,452,1362975,2979928,15207924,0
89,0,0,1,1,23,13422,27,25,1,945,4203640,2381592,13715002,0
61,1,0,1,1,79,23077,25,22,0,140,2965508,388989,13445322,1
22,0,0,1,1,57,17961,7,5,1,563,1083599,2487342,31239055,0
8,0,1,0,1,54,11536,6,11,1,85,4960283,874697,37693540,0
11,1,0,1,0,27,215,4,12,1,111,463709,1168735,16222919,0
0,0,0,0,1,41,1815,4,30,0,994,1588713,707238,34193553,1
57,0,0,1,1,32,2130,15,2,1,135,4555016,2290390,10362350,0
0,0,0,1,1,91,10831,29,15,0,115,4453538,2542430,31246357,1
33,1,0,1,1,80,22204,5,20,1,190,3358420,489374,28291397,0
95,1,0,1,1,84,23079,15,9,0,443,4648590,713336,4588757,0
47,0,0,0,1,84,17831,14,21,0,40,2380318,2128013,7978825,0
88,0,0,1,1,82,15001,5,9,1,434,2542554,2362537,42232945,0
0,0,0,1,1,75,1952,20,17,1,110,741898,2115194,44081652,0
15,1,0,0,1,25,11007,7,2,0,936,4180403,2830298,27683202,0
60,1,0,1,1,25,2837,2,12,1,981,1020038,2707864,49970196,0
63,0,0,0,1,45,7390,8,15,1,537,3962881,1975137,12493829,0
62,1,0,1,1,39,24652,20,3,0,633,356039,333793,1356734,0
68,0,0,1,0,92,11103,8,23,1,774,4351192,2259503,7796031,0
21,0,0,1,1,5,24030,4,28,1,731,1845017,1047585,34217709,0
92,0,0,0,1,82,8565,18,10,1,960,3154595,24882,47814290,0
66,0,0,1,1,88,4505,24,16,1,355,4403562,160043,30250078,0
75,1,0,0,1,96,19291,15,24,0,556,3830395,1697660,23790807,1
25,0,0,0,1,86,269,15,0,1,1,2657116,2731795,30771758,0
15,0,0,1,1,71,7939,17,11,0,593,2667497,2224032,47558310,1
50,1,1,1,1,95,17462,11,2,0,901,157902,1351158,25508830,0
100,1,0,0,0,74,12136,15,18,1,428,1857503,1574008,660713,1
85,0,0,1,1,8,5003,28,8,1,314,3081766,2434624,34428154,0
56,0,0,1,0,5,16231,4,18,1,608,940372,2761662,25965504,0
28,0,0,1,1,25,7717,2,18,1,914,198836,1080680,213556,0
77,0,0,0,0,96,7506,6,30,1,301,413094,438777,44962943,0
91,1,1,0,1,86,6468,19,17,0,442,2894897,2705627,46191919,1
68,1,1,1,0,56,17836,30,19,1,681,1216671,31729,28144845,1
46,0,1,1,1,57,23477,13,10,0,163,3629907,1218096,21475875,0
93,0,1,0,1,89,238,23,23,1,676,4771880,699924,33755643,1
61,0,0,1,1,84,4855,15,21,1,554,4954846,1512147,35690571,0
68,1,0,0,1,60,1980,0,0,1,714,2270271,2332340,4115377,0
75,0,0,1,1,94,22655,4,20,1,2,4286183,1989163,19928943,0
15,0,0,0,1,77,7962,7,28,0,786,1365304,2204351,13689668,1
89,0,0,0,1,91,12423,1,11,0,163,3353474,2689911,41390016,1
89,0,0,1,0,70,4237,21,10,1,278,1835136,1782198,27236944,0
47,0,0,1,1,71,18119,6,9,1,823,3182882,566513,32910518,0
84,0,1,1,0,37,9818,5,10,0,837,2956115,2345813,30626671,0
38,1,0,1,0,92,10099,9,7,0,943,3364765,332509,22437715,1
99,1,0,1,1,27,16081,2,16,1,664,478490,1634044,918469,0
32,1,1,1,1,10,10333,5,5,1,32,2025089,413951,23783038,0
93,0,0,1,1,89,22579,22,26,0,98,3308253,696939,31153677,1
100,0,1,1,1,51,18876,28,6,1,229,2103121,171412,45759176,0
22,0,0,0,1,62,5295,18,28,0,369,4440223,1412420,21925900,1
9,0,0,1,1,9,17844,27,30,0,907,2158442,1376105,49426355,1
68,1,1,1,1,81,6201,25,30,0,778,1850841,2932540,30584643,1
99,0,0,1,1,81,21555,1,4,0,471,78753,1806561,30796683,0
33,0,0,0,1,87,20674,18,3,1,371,4464684,453569,47503010,0
51,1,0,1,1,13,5951,27,29,1,102,3770865,1208811,44441892,0
94,1,0,1,0,7,24426,29,6,1,202,2253128,1784251,13500771,0
9,0,0,1,1,65,17649,16,15,1,171,3495223,2772028,20549854,0
18,0,0,0,1,99,410,22,24,1,519,3104147,1314266,39956399,1
57,0,0,0,1,68,14012,3,3,0,816,1013331,2891947,36440496,1
95,0,0,1,1,50,5649,2,2,0,245,4523881,2272358,21854795,0
0,0,0,1,1,60,21746,13,13,1,589,3868487,1489290,40626388,0
68,0,0,1,1,43,10184,21,25,1,919,4534102,466084,34723326,0
3,1,0,0,1,17,13689,29,3,1,715,796780,1630125,7720085,0
15,0,0,1,0,45,15991,2,20,0,995,4334530,2926889,36541169,1
23,0,1,1,0,15,10177,27,8,1,136,1797299,621992,24816016,0
79,0,0,1,1,45,11855,10,10,1,471,1223780,2452852,6041604,0
1,0,1,0,1,79,3474,9,0,1,100,3020541,2345336,11644026,1
91,1,0,1,1,51,21460,2,8,1,7,3430593,263073,5954590,0
31,0,0,1,1,53,23039,8,24,0,778,1416724,1757414,28622454,0
90,0,0,1,1,69,18808,15,7,1,396,3350194,882057,23307848,0
83,0,0,1,1,39,11384,17,14,1,479,4290642,2559519,46081058,0
23,1,0,1,1,39,1097,30,28,1,459,4008653,877759,10693541,0
11,0,0,1,0,71,3884,4,25,1,933,3463506,1387583,17650197,1
49,1,0,1,1,8,10749,25,23,0,154,4615984,871204,46618827,0
34,0,0,1,1,28,19554,14,7,0,5,2849046,2241967,1250316,0
32,0,0,1,1,98,6509,25,19,0,947,469833,2500028,43868094,0
32,0,0,1,1,88,9594,15,28,1,687,168290,1540021,17080951,0
60,1,0,1,0,40,9717,17,6,0,775,3987763,1929451,39214834,0
50,1,0,1,0,81,2703,5,30,0,292,4375136,2562985,38766785,1
42,0,1,1,1,60,2913,3,13,0,519,2692121,681493,15615708,0
100,0,0,1,1,8,6061,22,17,1,423,487526,1103404,36729129,0
11,0,0,1,1,96,14363,12,2,0,298,4221790,201717,5133832,0
66,0,0,1,1,44,12665,0,30,1,254,887083,829761,9039379,0
64,0,0,1,0,47,21770,23,14,0,356,1788591,233781,34921427,0
32,1,0,0,1,62,230,1,23,1,754,1989107,2283336,827516,1
39,1,0,1,1,66,6426,30,19,0,182,3180634,408960,48332422,1
73,0,1,1,1,11,3022,14,30,1,262,13487,2001710,16359463,0
42,0,0,1,1,13,7554,3,25,1,981,3700962,902709,38444492,0
43,1,0,1,1,26,5376,26,26,0,65,4797584,2246532,11529958,0
28,1,0,1,1,8,24443,12,5,0,2,710022,1567078,29743897,0
12,0,0,0,1,40,15759,22,27,1,579,4895292,329175,45737846,1
11,0,1,1,1,74,22083,13,14,1,103,940742,2714047,3027412,0
94,0,1,1,1,71,4278,14,13,0,738,1884886,2379240,18286277,0
45,0,0,0,0,39,21841,7,10,1,270,1719354,829086,31806755,0
1,0,0,1,1,37,20612,8,7,1,249,4978266,1038695,18421458,0
34,0,0,1,1,11,17029,4,7,1,345,2917424,311029,23377077,0
86,0,0,1,1,59,11065,24,4,1,997,1148503,1390846,19774323,0
80,0,0,1,0,51,2747,24,15,1,997,1830836,2282229,28268659,0
89,0,1,1,1,66,21744,2,26,0,592,484515,1518373,36263327,0
7,0,0,1,1,71,13633,6,29,1,128,2818821,1007849,30645189,0
92,1,0,1,1,68,2706,7,30,0,207,4616662,888147,12287114,0
25,1,1,0,1,47,9701,15,6,1,496,2943748,2593734,30341266,0
73,0,0,0,1,22,11463,16,0,1,408,4571930,2188854,21049167,0
89,0,1,0,1,7,1666,26,30,1,553,1953925,517486,20956812,0
33,1,0,0,0,63,19752,9,4,1,712,2667222,1668382,44836716,1
6,0,1,1,1,66,6474,20,2,1,250,1530668,612249,49093931,1
67,0,0,1,1,43,1906,0,12,0,310,4410923,1374840,4934473,0
57,0,0,1,1,95,2118,18,19,0,642,3316377,320838,25365165,0
74,0,0,0,1,68,9363,17,16,0,637,4177877,1950428,15592718,1
28,0,0,1,1,77,135,28,0,1,106,3764770,2936171,20972378,0
35,1,0,1,1,85,3785,17,18,1,346,781969,2670322,38914007,0
88,0,1,0,1,64,20681,19,3,1,402,953992,1595608,16901574,0
20,0,1,0,0,46,11487,4,12,1,530,3023576,632500,30105160,0
35,1,0,0,1,9,18634,10,18,1,147,2924918,1972056,47621098,0
9,0,0,1,1,50,16982,0,17,1,677,3120425,2697185,25296107,0
100,0,0,1,1,8,19488,26,10,1,481,581354,2527638,44904988,0
72,0,0,1,1,18,6536,21,22,0,96,1047870,1784332,22793016,0
23,0,0,1,1,97,3237,10,25,1,89,3913551,1837361,5013744,0
63,0,1,1,1,15,9318,10,8,0,859,1524643,2095059,39961023,0
98,0,0,1,0,64,9027,4,30,1,917,1979538,2693208,6656895,0
48,0,0,1,1,26,18097,28,26,1,215,2911021,1383259,8153060,0
98,0,0,1,1,9,23241,19,2,1,958,2097477,1646297,13023365,0
35,0,0,0,1,57,15796,21,15,0,715,1401318,963978,29957180,0
81,0,0,0,1,16,12145,17,24,1,149,4346750,2995497,7208195,0
95,0,0,1,0,25,22611,7,23,1,171,3098832,1173033,31360022,0
23,0,0,1,1,83,24437,21,20,1,863,2526102,295088,48100910,0
22,0,0,1,1,28,17899,14,29,0,314,110681,1855238,13717883,0
61,1,0,1,0,17,7042,2,26,1,35,4483056,884166,46027881,0
95,0,0,0,1,30,18638,15,27,1,355,1253033,1233150,39954143,0
36,0,0,0,1,44,10440,19,21,0,912,1660697,2616195,47184863,0
11,1,0,0,1,30,23474,11,16,1,308,2365764,2970309,29008741,0
54,0,1,1,1,49,19529,28,12,0,239,2814353,187238,3084664,0
12,0,0,0,1,34,6095,1,5,1,799,4982495,1843203,13330976,0
22,1,0,1,1,68,14996,19,24,1,845,3666977,2606890,19560751,0
88,1,0,1,0,77,12791,24,6,1,234,3359976,1263493,28880040,1
98,0,0,1,1,92,23626,19,8,1,211,657989,1166072,35376231,0
29,0,0,0,1,42,15008,12,20,0,138,885817,2240768,3581812,0
16,0,0,1,1,22,14605,23,29,1,560,4716264,2235751,48123317,0
61,1,0,1,1,13,7952,18,4,1,486,1138011,1500711,44986824,0
83,0,1,1,1,90,24754,12,4,1,837,23994,1169354,27212243,0
88,0,1,1,1,60,16570,30,21,1,255,858954,2662928,47301385,0
85,1,0,1,1,42,17562,20,14,1,832,2030344,2646452,2303598,0
12,0,0,1,1,25,16980,17,29,1,367,4069336,2517418,17645199,0
58,1,1,1,1,75,16448,29,30,1,817,2467650,432151,22912725,1
18,0,0,1,0,16,6787,24,30,1,260,1602380,2778211,24223724,1
48,0,0,1,1,40,8337,15,3,1,680,42129,585749,25877692,0
99,0,1,1,1,15,23933,24,9,1,76,368495,1566087,8780666,0
11,1,1,1,1,71,5152,29,29,1,749,1626785,2623096,10618320,1
60,0,0,0,1,31,8739,9,29,0,444,1967303,2132346,40381568,0
18,0,0,1,1,67,10411,6,8,0,809,4337338,379696,34023892,0
75,0,0,1,1,75,7937,1,6,1,474,4127877,1943685,2335277,0
8,0,1,1,1,70,18601,3,14,1,815,1402315,409031,42322035,0
70,1,1,1,1,78,2575,30,18,1,171,4948579,1020712,31611007,1
27,0,0,0,1,71,18122,21,9,1,832,731889,1759431,35848195,0
77,0,0,1,1,85,21890,24,6,1,911,4989835,1012610,41184282,0
94,1,0,1,1,69,15035,28,26,1,992,908791,1934703,16863137,0
51,0,0,1,1,38,717,21,2,1,29,2313450,2731089,23705393,0
82,0,1,1,1,81,17634,3,2,1,502,2207549,2132813,973247,0
15,0,0,1,0,82,4369,0,19,0,158,2082365,2255871,17482536,1
68,1,0,0,1,85,17969,30,27,0,541,3327036,2916883,47452042,1
98,0,0,0,1,38,19383,15,17,1,764,3225129,1357674,33905192,0
11,0,0,1,1,68,12759,22,23,1,475,2957714,925445,47742167,1
24,0,0,1,1,21,6153,22,12,1,207,1290637,2801373,34008808,0
51,0,0,0,1,55,12611,5,11,0,484,606544,1389462,35028995,0
84,0,0,1,0,60,21373,18,16,0,348,2834037,475607,15760766,0
99,0,0,1,1,93,12428,4,25,0,464,489820,2933435,30934349,0
52,0,1,1,1,98,6232,22,16,0,970,3043142,78129,4463024,1
22,0,0,1,0,52,21980,5,10,0,802,351136,1387118,27768501,0
15,0,0,0,0,66,20554,6,16,1,447,225818,2487873,15893633,1
56,0,0,0,1,60,578,4,19,1,908,71941,813449,37617322,0
38,1,1,0,1,15,17836,27,16,1,921,2292471,604429,16839917,1
52,1,0,1,1,89,956,0,18,0,136,4047399,263402,5650542,0
41,0,0,0,0,24,12246,25,6,1,629,4243235,1975185,8913456,0
57,0,0,1,1,97,8253,26,18,1,768,2803391,620978,24040809,0
38,0,0,1,0,72,13241,20,27,0,376,2889101,1368860,47259969,1
13,1,1,1,1,38,23363,1,1,0,630,1679897,133588,28288834,0
94,1,1,1,1,46,11861,25,28,1,497,1230223,2596097,22611881,0
4,1,0,1,1,45,15984,9,29,1,352,1825302,2867038,45345089,0
34,0,0,0,1,66,23587,1,9,1,88,1523237,2720098,23094011,0
86,0,0,1,0,21,13825,19,30,1,389,775380,2399940,30739246,0
92,0,0,1,1,16,12436,13,28,0,147,3203733,1934664,22496460,0
74,0,1,0,1,72,15967,21,5,1,75,1148198,849204,8432050,1
17,0,1,0,1,45,20881,20,15,1,81,419177,408473,12302419,1
75,1,0,1,1,18,243,6,7,0,156,4053191,2086839,41481716,0
8,0,0,1,1,8,20921,9,3,1,280,24167,338622,19867671,0
73,0,0,0,0,86,12585,30,27,1,166,692930,2768962,25096031,1
57,0,0,0,1,81,14374,7,19,1,204,411625,2567779,30376607,1
16,1,0,1,1,78,9331,25,10,1,799,2323596,997685,41652091,1
6,0,0,1,1,18,21097,0,17,1,967,3488,601146,15971989,0
45,0,0,1,1,13,18945,28,20,1,560,4589607,2857422,39336012,0
12,1,0,0,1,47,21122,30,14,0,899,1572034,1800146,24937925,1
39,0,0,1,0,24,17009,7,25,0,204,4554638,1998843,33678021,0
41,0,0,1,1,5,1934,15,15,0,474,1852990,2267414,2347247,0
8,0,0,0,1,97,23738,13,28,1,744,2141745,2477404,23812411,1
49,0,0,1,1,85,14998,18,7,1,771,3123069,315359,22444976,0
26,1,1,0,1,76,3938,25,16,0,943,3844854,2097043,7700958,1
65,1,0,1,1,21,18739,27,1,1,373,4874660,212623,22594089,0
4,0,1,1,1,89,4899,29,16,1,166,3701157,2488804,18374930,1
28,0,1,1,1,93,2782,9,14,1,797,3136871,2801559,10981367,0
36,0,0,0,1,24,928,17,19,0,232,145423,761721,49312137,0
37,0,0,0,1,63,15285,29,6,0,108,402059,1624817,38457197,1
82,0,1,0,1,93,5205,1,10,1,813,1216850,2142282,47863286,0
7,0,0,1,1,89,24112,4,18,1,917,1981070,2550744,29219634,0
64,0,1,1,1,17,15933,28,23,0,433,2386911,1928614,39727913,0
85,1,0,1,1,81,4865,1,5,0,945,871190,1604491,12614614,0
16,0,0,1,1,51,13123,19,17,0,221,1793744,1750279,32081452,0
70,0,0,1,1,54,16098,2,8,1,507,4594490,2123612,25939644,0
88,0,0,0,1,98,15189,30,24,1,246,607367,754480,41578372,1
44,1,1,1,1,81,22637,23,15,1,989,4508425,1160031,4635044,0
3,0,0,0,1,44,16667,8,12,1,750,4797851,1065373,27786963,0
35,0,0,0,0,11,2355,10,22,0,730,2381113,244874,21010035,1
69,0,0,1,1,59,19467,15,25,0,848,2434290,2694977,44998813,0
30,0,0,0,1,55,10538,29,7,1,843,1014120,2801871,28857301,0
18,0,0,1,1,80,3767,27,25,1,358,378896,585287,8119809,0
60,1,0,0,1,6,22746,13,16,1,538,4179389,546312,18433634,0
53,1,0,1,1,18,5700,29,13,0,542,2782638,2446833,23602636,0
38,1,0,1,1,21,4802,13,21,1,746,3937629,2149795,38951434,0
90,0,0,1,1,81,22983,21,8,0,615,4035512,169938,31687913,0
73,0,0,0,1,5,14536,19,5,0,855,3503731,1294347,19751484,0
89,0,1,0,1,5,2898,10,15,0,124,2186920,2996927,11876527,0
18,1,0,1,1,30,19112,10,2,1,969,1958434,30187,10136580,0
38,0,0,0,0,50,14000,29,1,0,284,361007,1556018,13329347,0
66,0,0,1,1,17,8798,17,7,0,150,1342456,2802280,30390623,0
44,0,0,0,1,38,15391,10,26,0,384,3016813,2085188,41650856,0
12,0,0,1,1,66,15500,23,3,0,924,2556531,2174799,27130599,1
91,0,0,1,0,77,16169,30,11,1,460,3304956,501774,13905592,0
57,0,1,1,1,55,20778,13,30,0,704,3339899,1035612,36309052,0
19,0,0,1,1,87,18633,18,0,0,979,1163863,2033799,17477009,1
91,1,1,1,1,91,20755,17,23,1,748,448763,410836,35222291,1
71,0,0,1,1,45,3854,3,28,1,403,3304518,248540,49216898,0
60,0,0,1,1,59,9037,12,16,1,687,319999,1170785,48183529,0
38,0,1,1,1,32,6396,1,17,0,84,2228080,352742,28365849,0
0,0,0,0,0,98,4783,18,16,1,614,4216993,191137,14713075,1
2,1,0,1,1,65,9193,8,23,1,687,1200882,1249273,28762079,0
76,0,0,1,0,11,21170,22,15,1,852,202658,2074617,40536212,0
91,0,0,1,1,82,15954,10,2,1,48,3742618,170776,40561212,0
61,0,0,1,0,6,4925,30,8,0,514,3127448,1974491,40463295,0
62,1,0,0,1,80,14353,16,26,1,791,144472,2336824,46348329,1
24,0,0,0,1,6,5569,25,11,0,466,2073696,2178791,4809665,0
55,0,0,1,1,32,1643,4,6,1,341,3897238,1819472,47412410,0
32,0,1,1,1,58,4691,20,5,0,991,3609364,1158264,2269320,0
37,0,0,0,1,96,24663,8,10,0,389,4136984,2554999,37345336,0
5,0,0,0,1,80,15873,15,5,1,328,2797711,1336631,9667598,0
57,1,0,1,1,98,20139,11,25,0,555,20207,1467228,39090402,1
43,0,0,1,1,62,2756,0,16,1,719,3404184,1264729,33122811,0
44,1,0,1,0,51,3295,16,23,0,890,1771227,603664,47993501,0
31,0,0,1,1,65,3260,13,9,1,101,1386056,777635,6941824,0
44,0,0,0,1,44,14341,25,26,1,654,2648532,954784,12485383,0
60,0,0,1,1,90,8007,6,2,0,540,4522279,2570077,35601512,0
46,1,0,1,0,22,23590,22,18,1,586,2812590,326040,15634272,0
20,0,1,1,1,18,2662,26,2,0,6,2656606,2188098,19132446,0
79,1,0,1,0,29,13456,15,26,0,750,1226551,61735,42301194,0
84,1,0,1,1,14,6581,14,24,1,767,2221697,278811,30295837,0
74,1,0,1,1,52,15503,23,20,1,532,1848384,186560,49125299,0
100,0,0,0,1,52,10732,3,1,1,580,3676682,317761,3382942,0
35,0,1,1,1,65,4935,29,19,1,878,655954,180765,35065999,0
98,1,0,1,1,57,1774,22,22,1,963,25809,2830380,13656832,0
18,0,0,1,1,13,21581,21,27,1,543,4542275,2700680,38110812,0
19,0,0,1,0,15,5591,14,30,1,178,2300474,708200,21467935,0
56,0,0,1,1,31,774,16,25,0,468,2180751,2372572,37221536,0
17,0,1,1,1,63,22991,1,0,1,43,1022701,1356661,2760970,0
46,0,0,0,1,62,20506,7,17,1,857,1177642,1148784,23062836,0
48,0,1,1,1,17,23482,5,7,1,601,811977,2861908,27530215,0
13,0,0,0,1,69,4257,6,23,0,908,227960,1275787,42539431,1
14,0,0,1,1,15,12545,23,18,1,560,1942911,2043080,14094959,0
30,0,0,1,1,61,16194,27,4,1,724,634826,2691621,234767,0
0,0,0,1,1,71,14502,15,23,0,745,4268918,1957453,59218,1
53,0,0,1,1,70,23879,30,9,1,117,1905548,716655,49499957,0
2,0,0,1,1,28,21591,4,29,1,796,4252032,2858688,26686439,0
15,0,0,1,1,88,21028,20,30,0,479,4295228,199360,30218858,1
86,0,0,1,1,53,8497,17,30,1,633,3871669,1896210,11764518,0
56,0,0,1,1,44,14226,19,8,1,713,3254254,1746451,34455378,0
